class,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0.0,0.2858493,-2.526102,1.7971936,-1.5866891,-0.44418767,0.4698194,-1.3466022,0.9453448,0.79155225,0.55223644,-1.2941687,0.2521135,-1.1052079,-0.52838516,-0.30694982,0.17783023,0.38441467,1.0534363,1.5221558,0.7393662,0.84129506,-0.100786895,-1.1717014,0.8658788,-0.31461462,-0.7553738,0.9009666,-0.45244962,0.6004737,0.22955272,-1.1957439,0.31967226,0.027048444,0.6819663,-0.77158964,-0.19656125,0.7359492,1.5977802,-1.2004501,-0.4017734,-0.62125486,-0.114573926,-1.5221982,0.19386491,-2.5156589,-0.32708803,-0.8546374,1.1712346,0.5311781,-0.9936124
0.0,0.56525785,1.7354927,-0.08468014,0.44586584,-0.274227,-0.04169385,-0.6742335,-2.2117465,-0.34063548,-0.9315044,-0.004758926,-0.85358316,0.9354884,-2.2069974,-1.2470171,0.10344644,-0.28244638,-0.64749736,0.96237296,0.7294318,0.054950774,0.72403795,0.20874809,0.40596265,-1.7342776,-0.6879522,-0.46428683,1.1931517,-1.131536,-1.339133,0.6461114,-1.0491298,-1.0682397,0.23123288,-0.6596317,-0.99455005,0.08590352,-0.38578552,-1.5506548,0.40283862,-0.8914078,0.5684326,-0.8681952,-0.80489,0.14357026,0.12237888,0.48178244,-0.6099658,-1.3858263,-0.839907
0.0,-0.50621206,0.79286546,-1.0130799,-0.7670188,-0.33849022,0.99659157,2.1504052,-0.2912409,0.73834676,2.3576043,-0.30792037,-0.96183044,-1.1409642,0.0045732846,-0.66931444,-1.2255906,0.39884102,-1.2770907,0.37579906,1.2152485,1.0579847,-0.2194841,0.5341299,1.2463452,-0.63158554,-0.23266768,0.73068,0.041129332,0.26180756,-2.1419795,-0.18824205,0.79262716,2.225918,-1.9991319,-0.18849857,-1.3747665,2.2967691,0.939597,0.42962182,-0.0342854,1.1669433,1.2769499,-0.3224181,-0.66067797,0.53525925,-1.4414953,0.05343434,0.663449,-3.282004,-0.66543776
0.0,-0.3416686,-2.0694592,0.31252983,-1.9328138,-1.4636109,-0.019881286,-1.0120922,0.51209444,-0.5579242,0.587174,0.26828045,-0.60181415,0.7179842,0.4158824,-1.7319146,-0.14882185,0.050256345,0.6251385,0.8836195,-2.4978662,0.5859027,-1.4932047,1.4527369,-0.06799565,-0.872083,0.46843454,0.58216083,-1.7264675,1.0292989,1.7327211,0.8401442,-1.3671509,0.4625588,0.2351611,-0.22270663,1.4297868,0.79471564,-0.0005127833,-0.94950956,2.215183,-1.4389461,-1.0281222,0.12744032,2.0060427,-1.4354126,-1.4415351,-1.360546,1.8108287,0.32104838,-0.13424729
0.0,0.030636523,0.35744217,0.5694626,0.45921636,-0.35809097,-0.13786346,-0.7479017,0.59508586,0.10948428,0.21546663,1.030875,0.56713194,-1.0968419,1.5513873,-1.3842881,-0.5838369,0.5410283,-0.5628023,-1.2573553,-0.21603028,0.6398833,0.89323336,1.2213348,-1.1240604,-0.26701373,0.07763026,-1.3843102,-0.5911393,-1.5392222,0.24628137,0.4384418,-0.41247436,-0.21588585,-0.67276084,1.4560381,-0.0103696855,1.4779829,0.23281085,-0.13746184,-0.2422936,-0.50287545,1.0641266,0.85857284,-0.9196632,-0.82245517,1.3719506,-0.39814153,0.13729063,0.5321468,1.4180486
0.0,0.85564995,0.83665514,0.22263922,0.48348755,0.3263125,0.45914584,0.19553074,2.463637,-0.08062152,0.052078642,0.48000994,0.50316066,-0.39294785,0.95475775,0.9561165,2.2951577,-0.269082,0.06604477,0.4891931,0.4639001,-0.102888145,0.7887947,0.71480745,-0.25192127,-0.50990534,-0.5889997,-1.3601023,-0.096952006,-0.68879175,1.1842093,1.2294734,-1.5914911,-0.24482152,0.2965999,0.7731674,-0.80088407,0.20862767,0.67391056,0.389361,1.0781524,-0.45396036,-0.27650714,-0.5002952,0.6004665,-0.2919516,-1.3125281,0.47667488,-0.46405107,-0.7363628,-0.9035504
0.0,0.5500783,0.79474896,0.84205276,-1.4331465,-1.5290028,-0.3105113,-0.69701374,-1.4303077,1.3121216,-0.8833025,-0.16933016,-0.7390285,-0.70662093,1.6410173,1.6674358,0.99148595,-0.11540897,1.7184502,0.28067,-0.555872,0.76259595,0.3198295,-1.4302236,-0.10340737,1.4582222,0.87346774,-0.38608578,1.586683,0.3340323,1.7107723,0.63730806,1.5244989,-0.12875201,0.8137222,0.32484025,0.68566614,-0.34838676,0.7832765,-0.83769983,2.5184052,0.7950757,0.19561929,0.38936406,1.2305754,-0.3277119,0.33735627,-0.07021634,0.0054854304,0.6792964,0.04969266
0.0,-0.38281402,-0.99205214,0.39900872,0.33309525,-0.2402479,0.24216056,2.2457669,0.9940086,-0.5421863,-0.9132497,1.5964631,0.35596073,-0.123589374,-0.2757421,-0.54632276,-0.2442078,2.591695,-0.9158486,-1.5732676,1.0051254,0.39978164,-1.0676161,-1.8509104,0.2271802,-0.78966826,-0.31777474,-0.99200565,0.5794207,0.14027034,1.814167,-0.91034627,-1.0336163,-0.5167072,-1.8842345,-1.4639921,-1.5914203,-1.9712268,-0.44120574,3.251353,0.4264338,-1.8784425,-0.19422477,-1.1042209,1.1604114,-0.7229,-0.6496645,0.009252982,0.6424485,-2.2962852,2.2333183
0.0,0.012834972,0.89914966,1.3886924,-1.1015958,-0.29444978,1.126031,-0.40437916,2.354206,0.14392337,-0.4493477,1.1947204,-1.0521604,-0.15906253,-0.1354658,-0.31653234,0.25037348,-0.81102663,-0.52901435,2.245497,0.5694285,0.48426345,1.5451441,2.1478226,-2.423586,-0.40153912,0.23661959,-1.9031508,-0.23678644,-0.1476675,0.26041344,-0.6717162,-0.2196649,-1.0418417,0.1421205,-0.34092075,-0.6210194,-0.8351002,-0.2132773,0.018293293,-0.41036224,0.79071146,1.5143443,-0.22415677,-1.341488,-1.8345323,1.8961698,-0.53138775,0.6609038,2.4062617,-0.81167585
0.0,0.704752,-0.34882504,0.9670973,-1.2826484,-0.4244231,1.4711533,-0.9626603,-1.1947215,1.9855793,-0.7146043,1.7605758,-0.1224369,1.1902906,-2.4923003,-0.8680673,-0.88568306,0.3204306,-1.5051569,-0.25411636,-1.0315931,1.4574587,0.051007118,0.33467388,0.2396855,2.5474732,-1.6328292,0.3875568,-0.5350099,-0.16134302,-0.20952886,0.7607419,-0.22192612,0.42946026,1.6225243,-1.3621743,0.5322818,0.84544975,0.6329578,-0.10582056,-0.610158,1.170639,-1.0593268,1.5112433,0.65350777,0.03401583,-0.65372753,-0.5941473,-1.0331675,-0.55594635,1.1123013
0.0,0.3754376,0.63691,-1.1771498,1.7484922,-0.8311662,1.134535,-0.3330205,0.3966918,-0.5595787,-0.64909333,-0.93880135,-0.13170134,0.24674812,0.052000295,1.0581084,-0.17193602,1.0167265,-0.16234247,-0.23665999,0.5175038,0.6006641,-0.60579956,0.310184,0.17793791,-0.66727066,0.7508201,-1.643101,0.00144136,0.644666,1.1071852,-0.9930319,-2.3084002,1.6479044,2.1970003,0.57813233,-0.72698134,0.31796733,0.10856803,1.1676841,-0.8706808,0.9568647,-1.3222908,-1.0033967,0.44133136,-0.5465639,0.12609246,0.3537122,-1.1792301,-0.4642264,0.3818811
0.0,-0.1388633,-1.7894309,-0.08531344,1.5711014,0.3631775,0.69014925,-0.116937496,-0.37692377,0.60958683,1.6940923,1.9325886,-0.3349102,-0.094095424,1.3542861,0.5092664,-0.078244515,1.1490955,1.0421228,0.36103684,-0.5475416,0.9982507,0.6009511,-0.37441626,-1.7714603,-0.7645211,-0.08703614,-0.6354889,-0.8709995,2.1965632,-0.61880934,0.25022689,-1.6587775,-0.8026435,-0.97558445,1.1206073,-0.4269911,-0.0630706,-1.0303528,-0.101282455,1.8266194,0.8002172,0.4293204,-1.0000905,0.87819254,0.5198597,1.7148235,1.2468783,1.248905,0.3561577,0.11789187
0.0,-0.8429906,-0.5590771,1.9304223,0.64135617,0.19994855,1.4542886,1.1315842,-0.7145071,1.0799793,-0.25748494,-0.30119273,1.7089981,-0.014004899,-0.24422207,-0.039945807,-0.81580794,-0.51492673,0.26503846,-0.41378582,-1.0701737,0.9165051,0.68893665,-0.008238592,-1.0737356,-0.41034752,1.1856495,-1.440396,-0.30392793,0.20542377,0.61663884,0.7584642,-2.0143325,0.5269217,0.9462928,-0.38407937,0.116986275,-0.2545924,-0.74336845,0.12856968,0.7521495,0.36389425,0.930482,0.75082463,-0.6046495,-1.8270037,0.007366628,-0.3622903,-0.0018778216,0.23985924,0.044103198
0.0,-1.1567756,-0.4349314,-0.3486436,0.82262015,0.051223874,1.8694066,-1.1779861,0.42487085,0.06996469,0.045335185,0.1538177,-1.379341,-0.2558549,0.6181956,-1.6637932,-2.1326046,-0.8261549,0.46855158,1.3183377,1.6309822,-1.3114288,0.109163135,-0.39781287,-0.42936885,-0.79301506,0.9371867,0.25317076,0.10957947,0.5229845,0.16315654,1.502271,0.1875417,-0.11812915,-1.0463074,0.71517885,0.9018104,-0.79439884,1.0422925,-1.2507367,1.1040529,1.0245107,-0.07049768,0.49662152,2.8180265,1.229186,-0.6011143,-0.38293752,0.6528004,2.1154742,0.43938005
0.0,-1.563942,0.273541,-0.5816366,0.7180709,1.2390443,1.1432773,0.6565494,0.9276304,1.5405113,-0.7353386,1.5150715,-0.48879474,-0.48812932,2.3286095,0.23253955,-0.9948302,0.18425429,-1.1420808,-0.49121758,-0.024305113,-0.66602206,2.2879875,1.3966247,0.43851963,1.313898,-0.1691188,0.547853,-1.1194571,0.6308397,0.25627398,0.49484518,-0.110131964,0.35579678,0.038302194,0.6125275,-0.174671,-0.027971594,-1.2503535,-0.42738557,-0.056576703,0.37439755,1.1430316,2.1110144,0.17430443,-0.64807606,-0.81464285,0.52599466,-1.1264976,-0.13856283,-0.9174749
0.0,-0.11675942,0.7836475,-0.04068571,1.0015998,-0.5284459,0.81021094,-1.5450963,0.61939,-0.9414125,-0.21689302,-0.35209155,1.3747472,0.30390385,0.69072145,-0.6906055,-0.031684082,1.4144338,0.41719258,-0.7859325,-0.44783163,-0.87954956,0.6290828,-1.6244265,-1.3672556,0.2851409,1.6908859,-0.526073,0.83143073,-0.7598464,1.162151,-0.25350398,0.0033718154,-1.7696615,-0.15630572,-1.3571678,-0.8570388,-0.8133305,0.8995919,0.26137346,0.8881521,-0.78838843,-2.0982413,0.6604828,-0.21161172,-0.7481006,1.0025403,-1.8196453,-1.0516275,-1.5648135,-0.57306427
0.0,0.13398287,0.30974784,0.038629685,0.0064211804,-0.28493994,-0.91827565,-0.7208512,0.62520516,0.30490005,0.14594036,-1.0090063,-0.55941117,-0.30685973,1.1969872,-0.08057453,-0.9886305,1.6680541,-1.7427884,0.035195038,1.1486261,0.58016676,0.9919308,-1.473775,-0.67643684,1.0241834,0.62665415,-1.1664627,0.1353902,0.45103124,-0.9722293,1.1916908,-0.10870481,-0.70188385,-0.00015575881,-0.19997767,0.95568335,0.051481847,0.77349526,0.23968042,1.567597,-0.42451566,-1.0606377,-0.45684704,0.12865297,1.662336,1.6385546,-0.9358327,-0.4390246,-0.52529246,-0.28825814
0.0,0.27861246,1.7045115,-0.46185088,-0.41521537,1.223699,0.020820871,-0.76670504,-1.8624481,-0.6465222,-0.7203367,-0.28204706,-0.1462856,0.33977818,-1.0601451,0.9887051,1.7780354,-0.57712996,0.09436067,-0.027624927,0.876529,-0.13232099,0.4745502,0.4625521,0.80645436,1.9377886,-1.9457959,-1.4797297,1.0399995,-0.4547215,-0.012834204,0.85448086,-0.5475805,-0.92064404,-0.5857435,-1.0519239,-0.48993546,0.6968033,1.1385418,0.5208911,0.29516408,-0.71986854,0.9134465,-1.2713174,-1.0703266,0.2864641,2.7184877,-0.40559196,-0.24404703,-0.31972742,0.13730787
0.0,0.2971618,0.6913197,-1.1596603,0.55613244,0.15106505,1.1175035,-0.8667758,-1.1575115,0.39672464,-1.1522479,0.94637555,0.0054228334,0.2016621,-0.60432804,1.5018554,-2.2379096,1.1818101,0.56348985,-0.94026184,0.013154139,0.12515937,0.14109561,1.9366744,0.4916705,0.957602,-0.033947237,1.1071317,-0.11966022,-0.09575171,0.8170267,-0.9781183,0.21649295,1.2208554,-1.4905312,-2.3929882,-0.06894502,-0.30314654,2.2214277,1.5576161,-0.4441469,-0.41770992,0.7197105,-0.24048407,1.1503279,-0.055649538,0.63362896,-1.6478617,0.17631103,0.45662403,-1.3651874
0.0,0.26133096,-0.4391281,-0.68665415,-2.0354462,-1.3698794,-0.57182485,-0.375939,0.50075716,-0.595355,-0.75159603,-2.0176303,-0.11061978,0.48816708,0.54134834,0.99736476,-1.1338851,-0.20527902,0.6227441,-0.49825388,-0.1878835,-0.7704884,1.3899755,-0.7822969,-0.5306847,-0.59496963,-0.30650437,0.48190102,-0.01366134,-1.8592045,-0.6867692,0.35651636,-1.4052523,-0.5357837,0.8036226,-1.2632394,1.8236865,0.87778306,0.639066,0.3241717,0.51510274,-0.7753033,-0.042576425,-1.091827,-1.2777797,-0.23778912,-2.5583649,1.7704631,-1.0542871,-0.002348369,-0.39676577
0.0,1.3996305,-0.22474644,-0.3829579,-0.2861514,-0.5444418,0.20545651,0.47424552,0.587566,-0.7938574,0.20332083,-2.8486838,-0.47821072,-0.7741618,2.1722069,-0.28944734,-0.43253982,-0.9713357,0.15673564,-0.71588516,-0.15491243,-0.8332979,0.5056271,0.36068428,0.5642888,-0.8419417,0.14956467,-0.7866328,-0.464828,-0.8022964,0.6553303,-0.52959085,0.22450927,1.2775873,-0.73161423,-0.5312039,0.31506357,-1.1505467,-1.3463681,-1.5118872,2.3420498,-0.95748323,0.2218793,1.2303501,-0.25370106,0.91839707,1.1560658,0.10555275,1.1584274,-0.44271466,0.35751632
0.0,-0.010628284,0.037406854,-1.4243518,0.56936723,0.4918007,0.111390814,0.86445093,0.7494884,-0.6550049,-1.6887519,-1.583439,-1.3558501,-0.29033375,-0.671403,0.4944733,1.2096794,1.4058558,1.3050778,1.0868332,0.6742203,-0.14122176,1.3510165,-2.498972,-0.40219304,-1.530868,0.5860494,-0.98350877,0.37964252,-0.62416774,-0.2903012,0.8197933,-0.50100935,-1.6679134,-0.90449756,-0.7317897,0.48980698,-0.61335325,-0.61959857,0.16348322,-0.8492245,-0.28657925,0.1883674,0.59821904,-0.79529494,2.2570279,0.20752452,-0.6171238,-0.96283066,-0.77841914,0.10823901
0.0,-0.7723445,0.8095025,0.4189917,0.37437758,0.69729537,-0.06858462,-1.1355543,0.9158529,-0.17704388,1.1641283,-0.87458545,1.3175081,1.401901,0.35092634,-2.252412,0.2524539,1.908177,-2.0404582,1.0151733,0.5745339,0.5040635,-0.3045045,-1.188492,0.4907861,-0.645883,1.0683411,0.46949524,-0.62143725,1.6387455,-1.003416,0.18932538,0.78818464,1.0619388,0.09755927,1.7201071,-1.71676,-0.14352208,-0.8107693,1.1485071,1.077188,-1.1682574,0.518638,0.9083147,-0.92819244,0.09790595,1.5246432,1.2547103,0.010278508,-0.8203559,-0.036527608
0.0,-0.33311185,-0.14296594,-1.6405816,-0.08370513,-0.5037639,1.1155425,0.286728,-1.5605224,1.1734418,0.07270251,-1.3726474,-0.56875014,-2.0001066,-1.0473723,-1.0409982,2.5120585,-0.58000225,-0.5810579,-0.4647092,-0.8153799,-1.2221147,-1.8411525,0.25436947,-0.018104265,-0.19993347,-0.9714475,1.0250431,-0.53994524,-0.69914716,0.5852377,0.2953033,-0.638742,0.81711125,0.4388667,-0.018220544,-0.3533873,-0.76015276,0.71619666,-0.121501096,0.49016923,0.4552001,0.9642819,0.90934324,1.5683322,0.53604627,-0.113732964,-0.042576663,-1.0355189,0.65099525,0.9405792
0.0,-0.009154954,-0.2634347,-0.93878365,0.041076504,0.24796404,0.019035326,0.6397059,-0.7319548,0.76043534,-0.021053042,0.15140739,-0.86211324,-0.20205858,2.2050533,0.328793,-1.0475605,-0.26868016,0.07897925,-0.5265971,-0.91637665,-1.2561575,0.271613,-0.9109818,-0.25932452,0.6592068,0.5596944,0.1084676,1.2967066,1.1414183,1.1400503,-0.57150245,-0.72457933,-0.7453823,-0.90911496,0.007006856,-2.1354966,1.2819656,0.8546943,-0.034046434,0.9929992,0.39211535,0.10075246,-1.0851643,0.58304197,1.0626793,0.20208378,-2.052969,0.9138478,0.76987195,0.42467383
0.0,1.0404217,-1.0501817,-1.1612531,1.1188663,-0.97898644,0.7185979,-0.91980875,0.22222555,-1.108602,-0.7190433,1.2508496,0.4400592,2.376178,0.22821234,-0.32301697,0.98475647,-2.2707012,-1.2841254,1.4609598,0.6393582,0.6749168,0.26750877,1.4759479,2.3489594,0.08428437,-1.1438661,-1.822312,1.1876851,0.2796894,0.48965034,-0.283805,-1.4113215,-0.79151773,1.2640371,0.79275775,0.33943635,0.5297469,0.2019492,0.82321495,-0.3704088,-0.11814512,0.12804249,0.098427854,-0.23390338,0.84900993,0.32489303,-0.5424366,-2.7314072,0.14043869,-0.49365473
0.0,0.5710581,-1.429346,1.1466887,-1.437667,-1.2445865,1.8122275,-0.43981802,0.2933544,-2.123428,-0.53799856,1.5047555,-0.50705993,0.562324,0.41824982,0.15295884,-1.4299585,-0.5058619,0.91695505,0.8659515,0.033421125,0.79936504,0.76920384,0.3135194,-0.32964933,-0.76174504,0.526003,-1.9621624,0.8726825,1.5301265,0.4403223,-0.6508903,-1.4536686,0.36671785,0.21852906,0.4798065,-0.17161588,-1.3250327,0.7612217,-1.6027516,1.509554,-0.0021766773,0.62800616,-1.0003713,-0.3468881,0.24294563,-0.90481895,0.8853416,-1.2413158,2.0035677,0.5691463
0.0,-0.8862411,-1.4948967,-0.19791836,-0.40179652,-0.6647862,-0.13762,0.12220617,0.8532991,0.35245028,-0.07086169,0.11365947,-0.14380541,0.4681995,-0.7247632,-1.5731844,-0.79055226,-0.65812796,0.1510285,0.20891681,0.29793033,0.14694694,0.7713838,0.68682563,0.8472438,0.75650775,1.2874742,1.6882092,0.76717967,-0.10262351,-0.6917054,-0.28569523,0.27358866,-1.5251575,0.44029546,0.6052636,0.8706683,-0.46965078,-1.5494004,-0.94009405,1.8327698,0.17999434,0.2298186,1.1431834,0.23804863,0.14458491,-1.7122271,-0.09225941,0.13705918,0.819738,-0.6540136
0.0,-1.4941827,0.43709123,-1.9418206,1.6438944,-0.57493985,-1.6109449,0.049149845,-0.8244114,-0.6414843,0.5245154,-2.2533581,0.6475571,2.2428176,0.54816025,-0.63942903,0.061925646,-0.8379766,-0.22482249,-0.9450618,-0.39749107,-0.6352573,0.27438578,-0.18199077,-1.7663249,-0.68543524,0.73787755,-0.56104565,-2.1543725,0.044344254,-0.2758326,1.1799918,-1.0132163,1.2393057,-0.87510234,1.107443,-0.14433542,0.56446415,0.18559505,-2.116561,-0.40828484,0.5510798,-1.8347092,0.41402546,0.7645423,2.1506147,-0.7722663,-0.39227834,0.44516292,0.8920286,-0.9918234
0.0,-1.0361347,1.4744836,1.5288137,-1.515268,-0.20768155,-0.20789085,0.16178617,0.29994783,-1.3499126,-1.1737068,-0.17474385,-0.4971933,-0.52242297,-0.3695357,1.1884704,-0.097183235,-1.881296,-1.3296988,-0.0035463285,1.0997518,-1.6634877,-0.15934753,-0.21666631,0.23630287,0.122012965,0.10414254,-0.9120778,-0.65284777,-0.3671195,0.0077022477,0.21440707,0.65850836,1.0555915,-0.31935862,0.3229449,-0.39738744,-0.91556305,1.1902342,0.2374861,-0.16275504,-0.6507958,-1.397517,-0.8409744,0.5780015,-1.4566926,-0.5452977,0.7205774,1.7687904,0.7669757,0.8119888
0.0,1.581832,0.78109884,1.6027747,1.2035961,-0.2851845,-0.18844597,0.5092652,-0.47111997,-0.80006856,-1.7553301,1.108739,1.2782776,-0.7253575,0.12883614,1.6136069,2.4725618,1.2021012,-0.8382745,0.6498044,-0.06354254,0.2636106,-0.37421048,1.6586919,0.025498858,-0.50342435,-0.7601085,-0.29268122,2.021194,0.5534578,0.27785346,0.94391876,-1.386031,1.3149598,-2.3974817,0.85422397,0.82857865,0.13886793,-2.1917753,-0.7572032,-1.6816405,1.7983526,-1.4648906,0.3399729,-0.6777147,0.48871213,-0.49819756,-0.8934125,-0.15812837,-1.775695,-0.92203784
0.0,-1.3958664,0.9407678,0.65933424,-0.50921285,0.44282177,0.7114121,0.42245552,-1.6566306,0.897204,1.1953845,0.3755338,0.45901337,0.0552522,0.7269525,-0.13644588,-1.0018443,0.14810699,-0.5555343,2.0406785,-0.34347156,-0.66531545,0.08241924,1.30561,-0.2697188,-0.9957524,-1.3136272,-0.08732668,-0.6338025,-0.8029523,0.21297236,-0.88005507,-0.7840173,-1.0060095,1.3049014,1.0082121,-0.44579002,0.54724264,0.69462085,0.5766856,-2.8592904,1.5376154,0.29534307,1.3315775,-1.6627282,0.83088326,0.16400863,0.742031,2.322494,-0.5568095,0.30596203
0.0,1.1685791,-2.5159588,0.15457965,0.34900817,0.13909021,-0.16889705,0.25181577,-0.034255065,1.0792731,-0.4883705,-0.5313769,1.5588077,-1.7257961,0.3884089,0.94459695,-0.310792,1.1128938,-0.13679352,1.4152606,0.2648725,2.2973814,1.2526304,1.2322133,-1.72324,-0.42016187,-0.03416839,0.5809024,-2.2491224,-1.8897331,1.1622906,0.59237546,-0.15238835,0.2989864,1.0217519,-0.25545457,-0.060956426,1.5700362,0.84566003,1.1260178,-1.3554344,-0.09130396,1.1855122,-1.2279073,-0.28915465,-0.51247734,0.21063305,0.09754126,-0.85574996,-1.9400575,0.30238003
0.0,-0.38409862,-0.1751264,-1.1734967,-2.2586918,0.085196644,1.4999293,0.5489834,-0.18925269,0.046579458,0.24536878,-0.8120442,-0.69492203,-0.96045536,0.09925742,0.90126616,0.46654004,-0.12510253,-1.6152645,-2.071459,-0.5509549,0.21180739,-1.8656305,0.40504315,-1.2786036,1.6685447,-1.0333668,-1.1338279,0.3821916,0.08263701,2.0352027,-0.47115707,0.29262188,1.2735152,1.3039904,0.96514195,0.65488,-0.21490924,-2.516381,0.95924383,-0.7994927,0.8670522,-0.9889836,-0.5556487,-0.490799,1.3108221,0.46379465,-0.18022439,-1.9153382,-0.8077611,0.464488
0.0,-0.7460369,0.45624974,0.86005634,-0.38649604,1.4594245,-0.5713293,-1.4525969,0.47167405,0.6821109,-1.5538116,1.1595775,-3.0684783,0.57659215,-1.2210613,-1.8604192,0.6303278,-0.38737693,-0.44018722,-0.21955317,-0.27808842,-1.1729205,-0.6609532,-0.65558517,-0.7961744,-1.0072349,1.7363317,0.25070673,0.9463004,-0.24386674,-1.1435642,-0.13895412,1.4301678,0.5009016,-0.38096252,0.46882185,0.5930725,0.8794131,-0.6274837,1.0999258,0.97202367,0.5889266,-0.5746507,-1.0359505,-1.2801067,-1.0020062,-0.2079869,-0.056093495,0.037663832,-0.65000296,0.39927065
0.0,0.8183196,1.2771918,0.76327884,-0.78764695,1.0216869,-0.2909004,-0.0013814862,-1.9701965,-1.0974876,1.5444236,-0.111289665,0.584914,-1.6311018,-1.3816658,-0.35133898,0.26549223,0.35243282,0.87420017,-0.016333073,0.25880712,-0.14082895,-1.4163444,0.41025528,-1.5948144,0.38674444,-0.11829949,0.011176144,0.57248366,0.9798029,-0.9645156,1.0646337,1.5258259,0.9480984,0.18384625,-0.29157144,-0.79751587,0.8681792,0.0872382,1.0449959,0.2729991,-0.9080843,-0.26328558,-1.3362126,1.4940314,0.72530377,2.168202,-1.2732506,0.13998182,-2.0076528,-0.32647714
0.0,1.8291175,0.9784149,-1.198146,-0.08526413,0.12356995,0.4795873,-0.2981991,1.4124863,-0.90187764,1.2085702,2.166682,-2.0846653,-0.4976897,0.21443209,-0.6716362,-0.2246915,0.583469,0.46171528,0.04792808,-2.1683125,-0.29866537,0.3786942,1.2382228,-0.098022886,0.6092782,0.33408183,0.57142854,-0.5073738,0.12346881,0.30418164,0.25816157,1.8989148,-0.58638906,1.3574396,0.38290447,0.4288351,1.1895244,0.53597486,0.13665657,-1.3454919,1.3246621,0.76235527,0.24930291,-0.28689513,0.0025846995,1.1454084,-0.500314,0.27204803,-1.6319214,-0.39614573
0.0,-0.44025198,-1.7630776,-0.72004074,0.49100223,-0.13411461,1.4271346,1.0452597,-0.2931957,-0.5764075,-1.4329871,0.23676668,0.3354605,-0.5638353,0.47615162,1.7861629,-0.5998812,0.9192573,-0.47538033,0.627067,0.42077956,-0.4525184,-0.24840033,-0.35854283,-0.97451586,0.77728474,0.5847737,-0.94203085,0.48883578,0.8999388,-0.09206916,1.3440613,0.2813089,-0.051744554,-2.413343,-2.2764883,0.97468394,1.8237497,-0.7516549,0.4505809,0.7832098,1.3755008,-0.46051675,-0.33948252,0.9924274,-0.6952007,-0.65332997,-0.32914087,-0.108073086,-1.5535704,0.44535977
0.0,-0.40567875,0.7577107,-1.0629092,-0.2381182,0.24543639,1.89345,-0.38064894,0.64588064,-2.2412338,-1.4039768,0.020056631,-1.1395159,-0.6021629,-0.9759615,0.07641446,0.6145961,0.5576031,-0.32180423,0.40870273,-0.84334004,0.65473086,-0.80446213,0.09530482,-0.65108365,-1.9494964,0.031041397,-0.11723743,-2.1075423,-0.12113292,-0.5742924,-0.19670683,-0.16935274,-1.0229399,0.0036703397,0.33412597,-0.3473548,-1.5558013,0.8393898,0.23300703,-0.35627967,1.1849663,1.1906683,1.1075215,1.2412199,0.8782007,-1.4902632,-2.0090258,-0.655826,0.3292171,-0.396188
0.0,-0.20821457,-1.233445,0.939447,-0.89961654,-1.0827963,0.6244826,1.2901473,-0.042719,0.016740084,-0.104816265,0.87612724,0.5893711,-0.94479156,0.105362475,0.5737322,0.0433379,2.3376803,-1.6401093,0.7008664,0.15693082,1.2270545,-0.37784246,-0.8648988,-0.16377123,-0.33154404,-1.0535775,-0.522733,-2.170863,0.28980383,0.7219363,-0.1466651,-0.44055527,0.8851971,-0.4582578,0.68468904,-0.9429455,0.08510535,-2.4744377,0.7650652,0.5580454,0.7672974,0.9047432,-0.9528186,0.5738636,-1.707647,-0.43478364,0.8110987,0.9420561,-0.87931955,2.165862
0.0,-1.4015595,1.2403126,1.930721,-1.828222,1.0728316,0.1753585,-0.012341025,0.00075042323,-0.46739098,-0.09269643,0.3918859,-0.8437153,0.55110973,-0.08429015,-0.21280742,-0.8506648,-0.8952031,1.2378703,-0.035432477,0.7852302,-0.3632381,-0.13220687,-0.11197869,1.7136425,-0.023711415,-0.76919776,0.26801634,-0.40983585,0.40720338,-1.0365188,1.0599151,0.33396548,0.5774207,0.33603618,0.71721,1.021956,-0.754244,-1.8823911,-2.7171683,-0.947496,1.1609898,2.1501615,0.1290114,0.5479423,-1.2891204,-1.954389,-1.897182,1.7643584,-1.9784194,-0.78282875
0.0,-0.9703873,-0.88560736,-0.23150826,-0.49840087,1.5453352,-1.1900547,0.7660822,0.44992766,-0.000776061,-0.15363275,-1.3816094,-0.56060404,-0.2544849,1.4145671,-1.5111291,-1.538557,-0.8734952,1.4249809,0.36236572,-0.73053324,-0.60157573,1.4042182,-1.1223533,1.0362983,0.18884322,1.1271046,0.51724565,-0.46628833,0.10586782,-2.8923092,0.67551595,-0.99713826,0.93869567,0.6360913,-1.0421835,0.7147412,0.1661026,0.033849727,1.8152276,0.48552686,-0.20812121,0.67325586,-0.3352968,1.031153,0.28932047,-0.36056608,-0.70362085,0.5349314,1.2027816,-1.4707981
